date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
02:37:33	25792/25792	---M--	200	added ('OK')	image/jpeg	etag:%2264c0-519e0cf7eb09e%22	http://medicure-html.cmsmasters.net/images/happy-baby-s-300x300.jpg	C:/My%20Web%20Sites/Medicare/medicure-html.cmsmasters.net/images/happy-baby-s-300x300.jpg	(from http://medicure-html.cmsmasters.net/tabs_and_toggle.html)
02:37:33	53436/53436	---M-Z	200	added ('OK')	text/html	etag:%22d0bc-519e0cefce55d-gzip%22	http://medicure-html.cmsmasters.net/openpost.html	C:/My%20Web%20Sites/Medicare/medicure-html.cmsmasters.net/openpost.html	(from http://medicure-html.cmsmasters.net/tabs_and_toggle.html)
02:37:35	8379/8379	---M--	200	added ('OK')	image/jpeg	etag:%2220bb-519e0cf64798a%22	http://medicure-html.cmsmasters.net/images/stethoscope-on-clipboard-s-710400-150x150.jpg	C:/My%20Web%20Sites/Medicare/medicure-html.cmsmasters.net/images/stethoscope-on-clipboard-s-710400-150x150.jpg	(from http://medicure-html.cmsmasters.net/tabs_and_toggle.html)
02:37:36	35707/35707	---M--	200	added ('OK')	image/jpeg	etag:%228b7b-519e0cf9ceef7%22	http://medicure-html.cmsmasters.net/images/stethoscope-on-clipboard-s-600x370.jpg	C:/My%20Web%20Sites/Medicare/medicure-html.cmsmasters.net/images/stethoscope-on-clipboard-s-600x370.jpg	(from http://medicure-html.cmsmasters.net/tabs_and_toggle.html)
02:37:37	8835/8835	---M--	200	added ('OK')	image/jpeg	etag:%222283-519e0cfecb92c%22	http://medicure-html.cmsmasters.net/images/img/PF-link.jpg	C:/My%20Web%20Sites/Medicare/medicure-html.cmsmasters.net/images/img/PF-link.jpg	(from http://medicure-html.cmsmasters.net/tabs_and_toggle.html)
02:37:37	35176/35176	---M--	200	added ('OK')	image/jpeg	etag:%228968-519e0cff1b68b%22	http://medicure-html.cmsmasters.net/images/smiling-doctor-with-chin-on-hand-s-591x370.jpg	C:/My%20Web%20Sites/Medicare/medicure-html.cmsmasters.net/images/smiling-doctor-with-chin-on-hand-s-591x370.jpg	(from http://medicure-html.cmsmasters.net/tabs_and_toggle.html)
02:37:37	49802/49802	---M--	200	added ('OK')	image/jpeg	etag:%22c28a-519e0cf8aaefe%22	http://medicure-html.cmsmasters.net/images/happy-baby-s-600x370.jpg	C:/My%20Web%20Sites/Medicare/medicure-html.cmsmasters.net/images/happy-baby-s-600x370.jpg	(from http://medicure-html.cmsmasters.net/tabs_and_toggle.html)
02:37:38	8452/8452	---M--	200	added ('OK')	image/jpeg	etag:%222104-519e0cf578129%22	http://medicure-html.cmsmasters.net/images/happy-baby-s-710400-150x150.jpg	C:/My%20Web%20Sites/Medicare/medicure-html.cmsmasters.net/images/happy-baby-s-710400-150x150.jpg	(from http://medicure-html.cmsmasters.net/tabs_and_toggle.html)
02:37:38	310/310	---M--	404	error ('Not%20Found')	text/html	date:Fri,%2021%20Apr%202017%2006:37:32%20GMT	http://medicure-html.cmsmasters.net/js/jquery.easing.js	C:/My%20Web%20Sites/Medicare/medicure-html.cmsmasters.net/js/jquery.easing.js	(from http://medicure-html.cmsmasters.net/information_boxes.html)
02:37:38	8498/8498	---M--	200	added ('OK')	image/jpeg	etag:%222132-519e0cfd50a8b%22	http://medicure-html.cmsmasters.net/images/img/PF-quote.jpg	C:/My%20Web%20Sites/Medicare/medicure-html.cmsmasters.net/images/img/PF-quote.jpg	(from http://medicure-html.cmsmasters.net/tabs_and_toggle.html)
02:37:38	8618/8618	---M--	200	added ('OK')	image/jpeg	etag:%2221aa-519e0cf64ead3%22	http://medicure-html.cmsmasters.net/images/Woman-smiling-21-150x150.jpg	C:/My%20Web%20Sites/Medicare/medicure-html.cmsmasters.net/images/Woman-smiling-21-150x150.jpg	(from http://medicure-html.cmsmasters.net/tabs_and_toggle.html)
02:38:02	149176/149176	---M--	200	added ('OK')	image/jpeg	etag:%22246b8-519e0cf8d1062%22	http://medicure-html.cmsmasters.net/images/successful-physician-s-710400.jpg	C:/My%20Web%20Sites/Medicare/medicure-html.cmsmasters.net/images/successful-physician-s-710400.jpg	(from http://medicure-html.cmsmasters.net/content_slider.html)
02:38:09	190109/190109	---M--	200	added ('OK')	image/jpeg	etag:%222e69d-519e0cf4992ae%22	http://medicure-html.cmsmasters.net/images/female-practitioner-s-710400-1.jpg	C:/My%20Web%20Sites/Medicare/medicure-html.cmsmasters.net/images/female-practitioner-s-710400-1.jpg	(from http://medicure-html.cmsmasters.net/content_slider.html)
02:38:13	224529/224529	---M--	200	added ('OK')	image/jpeg	etag:%2236d11-519e0d04808a8%22	http://medicure-html.cmsmasters.net/images/Young-attractive-man-710400.jpg	C:/My%20Web%20Sites/Medicare/medicure-html.cmsmasters.net/images/Young-attractive-man-710400.jpg	(from http://medicure-html.cmsmasters.net/content_slider.html)
02:38:21	260798/260798	---M--	200	added ('OK')	image/jpeg	etag:%223fabe-519e0cf2be0f5%22	http://medicure-html.cmsmasters.net/images/biochemical-research-s-710400.jpg	C:/My%20Web%20Sites/Medicare/medicure-html.cmsmasters.net/images/biochemical-research-s-710400.jpg	(from http://medicure-html.cmsmasters.net/content_slider.html)
02:38:51	257121/257121	---M--	200	added ('OK')	image/jpeg	etag:%223ec61-519e0cf83d50d%22	http://medicure-html.cmsmasters.net/images/stethoscope-on-clipboard-s-710400.jpg	C:/My%20Web%20Sites/Medicare/medicure-html.cmsmasters.net/images/stethoscope-on-clipboard-s-710400.jpg	(from http://medicure-html.cmsmasters.net/content_slider.html)
02:38:52	307407/307407	---M--	200	added ('OK')	image/jpeg	etag:%224b0cf-519e0cfaa0e69%22	http://medicure-html.cmsmasters.net/images/consultation-s-710400.jpg	C:/My%20Web%20Sites/Medicare/medicure-html.cmsmasters.net/images/consultation-s-710400.jpg	(from http://medicure-html.cmsmasters.net/content_slider.html)
02:38:53	197222/197222	---M--	200	added ('OK')	image/jpeg	etag:%2230266-519e0cfc61a3f%22	http://medicure-html.cmsmasters.net/images/ultrasound-s-710400.jpg	C:/My%20Web%20Sites/Medicare/medicure-html.cmsmasters.net/images/ultrasound-s-710400.jpg	(from http://medicure-html.cmsmasters.net/content_slider.html)
02:39:01	296583/296583	---M--	200	added ('OK')	image/jpeg	etag:%2248687-519e0cf52b692%22	http://medicure-html.cmsmasters.net/images/happy-baby-s-710400.jpg	C:/My%20Web%20Sites/Medicare/medicure-html.cmsmasters.net/images/happy-baby-s-710400.jpg	(from http://medicure-html.cmsmasters.net/content_slider.html)
02:39:20	166350/166350	---M--	200	added ('OK')	image/jpeg	etag:%22289ce-519e0cf6bd84c%22	http://medicure-html.cmsmasters.net/images/male-doctor-710400.jpg	C:/My%20Web%20Sites/Medicare/medicure-html.cmsmasters.net/images/male-doctor-710400.jpg	(from http://medicure-html.cmsmasters.net/content_slider.html)
02:39:20	0/0	---M--	200	added ('OK')	text/html	date:Fri,%2021%20Apr%202017%2006:39:15%20GMT	http://medicure-html.cmsmasters.net/php/sendmail.php	C:/My%20Web%20Sites/Medicare/medicure-html.cmsmasters.net/php/sendmail.db.delayed	(from http://medicure-html.cmsmasters.net/contact_form.html)
02:39:28	167052/167052	---M--	200	added ('OK')	image/jpeg	etag:%2228c8c-519e0cf7d399c%22	http://medicure-html.cmsmasters.net/images/personal-counselor-s-710400.jpg	C:/My%20Web%20Sites/Medicare/medicure-html.cmsmasters.net/images/personal-counselor-s-710400.jpg	(from http://medicure-html.cmsmasters.net/content_slider.html)
02:39:32	253828/253828	---M--	200	added ('OK')	image/jpeg	etag:%223df84-519e0cf97034f%22	http://medicure-html.cmsmasters.net/images/smiling-doctor-with-chin-on-hand-s-710400.jpg	C:/My%20Web%20Sites/Medicare/medicure-html.cmsmasters.net/images/smiling-doctor-with-chin-on-hand-s-710400.jpg	(from http://medicure-html.cmsmasters.net/content_slider.html)
02:39:32	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2021%20Apr%202017%2006:39:28%20GMT	http://video-js.zencoder.com/oceans-clip.png	C:/My%20Web%20Sites/Medicare/video-js.zencoder.com/oceans-clip.de.delayed	(from http://medicure-html.cmsmasters.net/media.html)
